contract_id,client_id,client_name,product,start_date,end_date,annual_premium,status,city_postal,risk_zone,client_age,channel,csp,gender
CTR_003347,CLI_003347,Laurent Leroy,Home,2024-09-12,2025-08-29,€415.19,Renewed,Toulouse_31000,Medium,27.0,Phone,Worker,F
CTR_003348,CLI_003348,Marie Michel,Auto,2024-09-27,2025-08-03,648.12€,Expired,Toulouse_31000,Medium,53.0,Web,Employee,
CTR_003349,CLI_003349,Pierre Simon,Life,03/22/2023,2024-03-23,1548.99 euros,Expired,Paris_75001,High,35.0,Broker,Manager,
CTR_003350,CLI_003350,Jean Martin,Home,2023-12-31,2024-12-26,689.51 EUR,Expired,Paris_75001,High,53.0,Agency,Manager,Female
CTR_003351,CLI_003351,Catherine Simon,Auto,2024-12-22,01/18/2026,710.44€,Active,Nantes_44000,Low,40.0,Web,Worker,F
CTR_003352,CLI_003352,Sophie Bertrand,Home,01/08/2024,2025-07-10,385.80€,Cancelled,Marseille_13000,Medium,56.0,Broker,,F
CTR_003353,CLI_003353,Christine Bertrand,Auto,2023-02-05,02/20/2024,519.68 EUR,Cancelled,Dijon_21000,Low,,Broker,Self_employed,F
CTR_003354,CLI_003354,Pascal Leroy,Auto,2023-05-18,2024-05-28,943.42€,Expired,Marseille_13000,Medium,58.0,Broker,Manager,F
CTR_003355,CLI_003355,Sandrine Michel,Auto,2025-08-09,2026-07-22,466.11€,Active,Dijon_21000,Low,51.0,Agency,,
CTR_003356,CLI_003356,Sandrine David,Life,2024-01-28,2024-12-14,1875.34€,Expired,Bordeaux_33000,Medium,37.0,Phone,Employee,Male
CTR_003357,CLI_003357,Pascal Garcia,Home,2024-08-01,2025-06-11,319.53€,Expired,Dijon_21000,Low,64.0,Web,Worker,
CTR_003358,CLI_003358,Laurent Garcia,Auto,2023-06-18,2024-06-18,807.58€,Renewed,Toulouse_31000,Medium,35.0,Agency,Employee,Male
CTR_003359,CLI_003359,Jean Durand,Health,2023-04-23,2024-04-28,1039.62€,Cancelled,Nantes_44000,Low,18.0,Broker,Student,M
CTR_003360,CLI_003360,Pierre Martin,Auto,2023-12-09,2025-01-20,$907.07,Expired,Toulouse_31000,Medium,42.0,Web,Worker,F
CTR_003361,CLI_003361,Marie Durand,Auto,2024-12-03,2025-12-27,€848.61,Suspended,Bordeaux_33000,Medium,31.0,Phone,Self_employed,M
CTR_003362,CLI_003362,Jean Laurent,Auto,2023-06-25,2024-08-16,1110.04€,Cancelled,Lyon_69000,High,51.0,Web,,Male
CTR_003363,CLI_003363,Pascal Robert,Health,2025-09-15,2026-09-13,€1313.60,Active,Bordeaux_33000,Medium,40.0,Web,Manager,F
CTR_003364,CLI_003364,Jean Durand,Home,2024-10-01,2025-10-15,328.87€,Cancelled,Nantes_44000,Low,64.0,Phone,Self_employed,Male
CTR_003365,CLI_003365,Nicolas David,Life,2023-09-28,2024-08-19,1866.66€,Renewed,Marseille_13000,Medium,54.0,Web,,
CTR_003366,CLI_003366,Pascal Durand,Auto,2023-01-22,2024-01-02,1062,Cancelled,Paris_75001,High,64.0,Agency,Self_employed,
CTR_003367,CLI_003367,Catherine Moreau,Home,2023-09-20,24/08/2024,543.85€,Cancelled,Lyon_69000,High,49.0,Phone,Manager,
CTR_003368,CLI_003368,Sandrine David,Life,2024-04-25,2025-04-21,1964.37€,Renewed,Nantes_44000,Low,54.0,Phone,Worker,F
CTR_003369,CLI_003369,Pascal Durand,Health,2023-07-23,18/09/2024,1295.36€,Renewed,Nantes_44000,Low,40.0,Broker,Worker,Female
CTR_003370,CLI_003370,Sandrine Durand,Auto,16-07-2023,2024-06-24,1230.76€,Cancelled,Paris_75001,High,55.0,Phone,Employee,
CTR_003371,CLI_003371,Jean Moreau,Home,2025-03-17,2026-02-27,407.40€,Active,Marseille_13000,Medium,31.0,Web,,Male
CTR_003372,CLI_003372,Pascal David,Auto,2023-06-16,12-06-2024,1037,Renewed,Marseille_13000,Medium,46.0,Agency,Employee,F
CTR_003373,CLI_003373,Jean David,Home,08/09/2023,2024-08-27,490.25€,Renewed,Lyon_69000,High,55.0,Web,Worker,M
CTR_003374,CLI_003374,Pascal David,Home,2024-07-13,2025-06-27,428.12€,Cancelled,Toulouse_31000,Medium,48.0,Broker,Worker,Male
CTR_003375,CLI_003375,Pierre Garcia,Auto,2025-09-12,2026-09-17,755.97€,Active,Nantes_44000,Low,,Broker,,
CTR_003376,CLI_003376,Sophie Thomas,Life,2024-09-24,2025-10-22,1502.92€,Active,Paris_75001,High,47.0,Broker,Employee,Male
CTR_003377,CLI_003377,Sophie Martin,Home,2024-08-13,2025-09-15,369.57€,Expired,Bordeaux_33000,Medium,44.0,Web,Self_employed,Male
CTR_003378,CLI_003378,Nicolas Bertrand,Auto,17/12/2024,2026-01-29,632.11€,Suspended,Nantes_44000,Low,55.0,Web,Worker,Female
CTR_003379,CLI_003379,David Simon,Life,2025-03-17,03/12/2026,2568.21€,Active,Bordeaux_33000,Medium,,Phone,Self_employed,
CTR_003380,CLI_003380,Nathalie Martin,Home,2025-05-13,2026-06-28,288.59€,Active,Nantes_44000,Low,37.0,Broker,Worker,
CTR_003381,CLI_003381,Pascal Durand,Health,08/19/2023,2024-09-01,1952.92€,Renewed,Toulouse_31000,Medium,65.0,Phone,Worker,Male
CTR_003382,CLI_003382,Olivier Moreau,Auto,2023-01-20,2024-01-07,781.35€,Expired,Bordeaux_33000,Medium,52.0,Broker,Employee,
CTR_003383,CLI_003383,Nathalie Bertrand,Home,25/11/2024,2025-10-25,346.69 EUR,Active,Toulouse_31000,Medium,43.0,Agency,Manager,
CTR_003384,CLI_003384,Pierre Martin,Auto,09-05-2024,2025-05-30,477.88€,Expired,Dijon_21000,Low,39.0,Broker,Employee,M
CTR_003385,CLI_003385,Nicolas Robert,Health,2025-04-11,05/27/2026,1689.38 EUR,Suspended,Bordeaux_33000,Medium,58.0,Agency,Employee,F
CTR_003386,CLI_003386,Nicolas Robert,Home,2025-02-02,2026-02-10,375.95€,Active,Nantes_44000,Low,51.0,Agency,Employee,
CTR_003387,CLI_003387,Nathalie Leroy,Life,2025-07-25,2026-06-07,1604.33€,Active,Nantes_44000,Low,51.0,Broker,Manager,Female
CTR_003388,CLI_003388,Isabelle Thomas,Life,2025-05-21,17/06/2026,1800.39€,Active,Paris_75001,High,35.0,Broker,Worker,Female
CTR_003389,CLI_003389,Sophie Durand,Home,2025-07-28,2026-06-11,526.73€,Suspended,Lyon_69000,High,,Broker,Manager,Female
CTR_003390,CLI_003390,David Leroy,Auto,2023-11-30,2024-12-26,€838.54,Renewed,Bordeaux_33000,Medium,40.0,Phone,Self_employed,
CTR_003391,CLI_003391,Catherine Robert,Auto,26-05-2024,2025-06-02,647.96€,Renewed,Nantes_44000,Low,39.0,Broker,Manager,F
CTR_003392,CLI_003392,Pascal Bertrand,Home,2024-09-17,2025-08-10,327.43 euros,Expired,Bordeaux_33000,Medium,43.0,Broker,Worker,M
CTR_003393,CLI_003393,Marie Petit,Health,2023-09-29,2024-08-17,1118.18€,Expired,Nantes_44000,Low,47.0,Phone,Self_employed,M
CTR_003394,CLI_003394,Christine Laurent,Auto,2023-08-20,2024-09-20,837.77€,Cancelled,Toulouse_31000,Medium,42.0,Broker,,M
CTR_003395,CLI_003395,Catherine Michel,Health,2024-01-23,2025-02-02,1228.80€,Cancelled,Nantes_44000,Low,35.0,Phone,,F
CTR_003396,CLI_003396,Olivier Michel,Home,06/02/2024,2025-01-29,296.43€,Cancelled,Dijon_21000,Low,63.0,Web,,
CTR_003397,CLI_003397,David Martin,Home,2023-01-20,2024-01-21,€407.36,Expired,Marseille_13000,Medium,43.0,Agency,Manager,
CTR_003398,CLI_003398,Isabelle Moreau,Life,2023-12-21,2024-11-25,1944.47€,Expired,Bordeaux_33000,Medium,41.0,Broker,Self_employed,F
CTR_003399,CLI_003399,Jean Laurent,Life,2024-11-14,11/18/2025,1833.05€,Suspended,Toulouse_31000,Medium,52.0,Agency,Self_employed,F
CTR_003400,CLI_003400,Christine Bertrand,Life,2025-06-15,2026-05-13,1430.77€,Suspended,Marseille_13000,Medium,40.0,Web,Manager,Female
CTR_003401,CLI_003401,Isabelle Robert,Auto,15-06-2025,2026-06-07,1104.80€,Active,Lyon_69000,High,46.0,Agency,Self_employed,Male
CTR_003402,CLI_003402,Laurent Moreau,Home,2024-09-29,2025-10-19,353.52€,Active,Toulouse_31000,Medium,62.0,Agency,Manager,F
CTR_003403,CLI_003403,Marie Moreau,Home,2025-06-28,2026-07-25,506.28€,Suspended,Marseille_13000,Medium,44.0,Agency,Employee,Male
CTR_003404,CLI_003404,Jean Michel,Health,2024-10-10,2025-09-30,1213.83€,Suspended,Paris_75001,High,39.0,Broker,Self_employed,M
CTR_003405,CLI_003405,Sophie Simon,Life,2025-01-11,2026-01-13,1499.27 EUR,Active,Nantes_44000,Low,40.0,Web,Manager,F
CTR_003406,CLI_003406,Laurent Durand,Auto,12/30/2024,2025-12-31,1095.84€,Active,Lyon_69000,High,63.0,Phone,Worker,M
CTR_003407,CLI_003407,Olivier Petit,Home,22-06-2025,2026-07-06,684.31€,Active,Paris_75001,High,40.0,Agency,Employee,
CTR_003408,CLI_003408,David Bertrand,Life,2025-01-15,2026-02-23,1885.44€,Suspended,Nantes_44000,Low,58.0,Broker,,Female
CTR_003409,CLI_003409,Isabelle Garcia,Home,2023-03-14,22/02/2024,518.94€,Renewed,Paris_75001,High,59.0,Broker,Worker,Female
CTR_003410,CLI_003410,Christine Petit,Auto,03/17/2023,2024-02-13,$1531.19,Cancelled,Paris_75001,High,31.0,Agency,Employee,Female
CTR_003411,CLI_003411,Catherine Simon,Auto,2024-12-10,2025-11-25,683.71€,Active,Nantes_44000,Low,53.0,Phone,Manager,F
CTR_003412,CLI_003412,David Martin,Home,20-01-2025,2025-12-27,488.13€,Suspended,Lyon_69000,High,36.0,Agency,Self_employed,M
CTR_003413,CLI_003413,Sandrine Simon,Auto,2024-02-08,02/07/2025,541.11€,Cancelled,Dijon_21000,Low,45.0,Broker,Employee,Female
CTR_003414,CLI_003414,Pascal Thomas,Life,2023-08-18,26/08/2024,1589,Cancelled,Dijon_21000,Low,,Broker,Manager,F
CTR_003415,CLI_003415,Pierre Robert,Auto,2023-09-25,2024-09-25,520.74 EUR,Cancelled,Dijon_21000,Low,60.0,Agency,Worker,
CTR_003416,CLI_003416,Jean Moreau,Life,2023-05-19,2024-05-28,2297.82€,Cancelled,Paris_75001,High,59.0,Phone,Manager,F
CTR_003417,CLI_003417,Pascal Simon,Auto,2025-02-04,2026-03-02,706,Suspended,Toulouse_31000,Medium,49.0,Broker,Manager,Male
CTR_003418,CLI_003418,Christine Durand,Auto,01/19/2024,2025-02-08,954.54€,Expired,Marseille_13000,Medium,20.0,Phone,Student,F
CTR_003419,CLI_003419,David Michel,Health,2025-01-10,07-01-2026,1292,Suspended,Lyon_69000,High,,Phone,Manager,
CTR_003420,CLI_003420,Isabelle Durand,Health,2025-08-12,2026-09-13,1839.25€,Active,Lyon_69000,High,54.0,Phone,,Female
CTR_003421,CLI_003421,Christine Durand,Home,2023-11-01,2024-12-08,259.94€,Expired,Nantes_44000,Low,48.0,Agency,Employee,Male
CTR_003422,CLI_003422,David Dubois,Life,2025-07-24,2026-07-05,2091.94€,Active,Dijon_21000,Low,45.0,Phone,Worker,M
CTR_003423,CLI_003423,Sandrine Martin,Home,2023-03-31,2024-05-07,430.59€,Expired,Bordeaux_33000,Medium,49.0,Agency,Worker,Female
CTR_003424,CLI_003424,Pascal Thomas,Auto,2023-05-22,30-04-2024,€1280.28,Expired,Paris_75001,High,61.0,Phone,Employee,F
CTR_003425,CLI_003425,Pascal Laurent,Home,2024-11-15,2025-10-23,447.92€,Suspended,Lyon_69000,High,55.0,Agency,,Male
CTR_003426,CLI_003426,Nathalie Michel,Auto,2025-05-28,2026-05-21,755.03 euros,Active,Bordeaux_33000,Medium,28.0,Phone,Manager,M
CTR_003427,CLI_003427,Jean Thomas,Life,2025-06-25,2026-06-25,1582.42€,Active,Marseille_13000,Medium,,Phone,Worker,Female
CTR_003428,CLI_003428,Nathalie Moreau,Home,2023-05-22,2024-05-14,611.76€,Renewed,Lyon_69000,High,,Web,Worker,F
CTR_003429,CLI_003429,Pascal Simon,Home,2025-07-28,2026-09-17,$436.45,Active,Bordeaux_33000,Medium,38.0,Agency,Employee,Male
CTR_003430,CLI_003430,Olivier Thomas,Health,13-10-2023,2024-11-25,$1539.37,Expired,Paris_75001,High,28.0,Web,Manager,Female
CTR_003431,CLI_003431,Nicolas Durand,Auto,13-09-2024,2025-09-26,762.81€,Cancelled,Toulouse_31000,Medium,36.0,Agency,Self_employed,Female
CTR_003432,CLI_003432,Olivier Leroy,Auto,11-01-2023,2023-12-28,954.06€,Cancelled,Marseille_13000,Medium,53.0,Agency,,F
CTR_003433,CLI_003433,Catherine Durand,Life,2024-07-28,2025-07-22,1529.15€,Cancelled,Marseille_13000,Medium,40.0,Phone,Self_employed,
CTR_003434,CLI_003434,Laurent Petit,Home,2025-10-02,11-09-2026,€426.87,Suspended,Toulouse_31000,Medium,46.0,Broker,Employee,Male
CTR_003435,CLI_003435,Pascal Dubois,Auto,30-07-2025,2026-08-12,537.92€,Active,Dijon_21000,Low,25.0,Phone,Worker,
CTR_003436,CLI_003436,David Dubois,Home,2025-02-20,2026-03-22,373.14€,Active,Nantes_44000,Low,20.0,Broker,Unemployed,M
CTR_003437,CLI_003437,David Martin,Home,2025-06-20,2026-05-25,329.59€,Suspended,Dijon_21000,Low,25.0,Agency,Worker,
CTR_003438,CLI_003438,Catherine Laurent,Auto,2024-06-16,2025-07-08,1319.63€,Expired,Lyon_69000,High,23.0,Web,Employee,Male
CTR_003439,CLI_003439,Olivier Moreau,Auto,2023-10-27,2024-09-16,840.87€,Cancelled,Toulouse_31000,Medium,50.0,Broker,Manager,Female
CTR_003440,CLI_003440,Laurent Garcia,Auto,2024-04-10,2025-03-12,883.60€,Cancelled,Marseille_13000,Medium,60.0,Agency,Employee,Female
CTR_003441,CLI_003441,Sandrine Laurent,Home,2025-07-31,2026-07-27,291.77 EUR,Active,Nantes_44000,Low,57.0,Broker,Self_employed,F
CTR_003442,CLI_003442,Pascal David,Auto,2023-08-25,2024-09-02,827.78€,Renewed,Bordeaux_33000,Medium,45.0,Phone,Self_employed,M
CTR_003443,CLI_003443,Pascal Thomas,Auto,2024-03-17,2025-03-30,887,Expired,Toulouse_31000,Medium,41.0,Web,Manager,Male
CTR_003444,CLI_003444,Marie Thomas,Home,2025-02-02,2026-01-08,300.95€,Suspended,Nantes_44000,Low,,Web,Self_employed,Male
CTR_003445,CLI_003445,Sandrine Moreau,Home,2023-02-09,2024-02-27,652.29€,Expired,Paris_75001,High,56.0,Phone,Worker,
CTR_003446,CLI_003446,Sandrine Leroy,Life,2025-04-19,2026-05-09,1973.18€,Suspended,Lyon_69000,High,,Agency,,Female
CTR_003447,CLI_003447,Jean David,Auto,2023-04-19,2024-04-21,$669.32,Renewed,Nantes_44000,Low,,Broker,Worker,F
CTR_003448,CLI_003448,Sophie Garcia,Life,2024-08-28,2025-07-25,1601.34€,Renewed,Marseille_13000,Medium,43.0,Agency,Employee,Male
CTR_003449,CLI_003449,Pierre Dubois,Home,2023-09-04,2024-10-02,429.15€,Cancelled,Marseille_13000,Medium,33.0,Broker,Employee,F
CTR_003450,CLI_003450,Pascal Leroy,Life,2024-10-01,2025-09-27,1783.26€,Expired,Bordeaux_33000,Medium,32.0,Web,Self_employed,F
CTR_003451,CLI_003451,Catherine Petit,Health,2024-05-17,2025-06-29,1086.96€,Expired,Nantes_44000,Low,32.0,Web,,Female
CTR_003452,CLI_003452,Marie Dubois,Auto,2023-12-24,2025-01-08,869.43 EUR,Expired,Lyon_69000,High,52.0,Web,Employee,M
CTR_003453,CLI_003453,David Moreau,Auto,2023-08-21,2024-08-27,1104.01€,Renewed,Paris_75001,High,33.0,Broker,Worker,Male
CTR_003454,CLI_003454,Christine Simon,Auto,2024-04-30,2025-04-10,$1375.04,Expired,Paris_75001,High,46.0,Agency,,Male
CTR_003455,CLI_003455,Nathalie Durand,Auto,2023-10-25,2024-09-25,718.50€,Expired,Toulouse_31000,Medium,51.0,Broker,,Male
CTR_003456,CLI_003456,Jean Petit,Health,2024-05-22,05-06-2025,1445.93€,Renewed,Marseille_13000,Medium,53.0,Phone,Employee,
CTR_003457,CLI_003457,Pascal Garcia,Health,2023-12-07,2024-12-27,1124.31€,Renewed,Paris_75001,High,42.0,Web,Self_employed,F
CTR_003458,CLI_003458,Laurent Thomas,Home,2024-12-13,23/01/2026,649.71€,Active,Paris_75001,High,48.0,Broker,Employee,M
CTR_003459,CLI_003459,Nathalie Bertrand,Auto,06/09/2024,2025-09-23,1476.77€,Expired,Lyon_69000,High,24.0,Web,Employee,M
CTR_003460,CLI_003460,Pierre Bertrand,Auto,2025-02-28,05/03/2026,836.66€,Active,Lyon_69000,High,54.0,Phone,Worker,Male
CTR_003461,CLI_003461,Pierre Thomas,Home,2023-08-11,08/01/2024,389.67€,Cancelled,Marseille_13000,Medium,,Agency,,F
CTR_003462,CLI_003462,Isabelle Simon,Home,2025-04-14,2026-03-06,316.46€,Active,Bordeaux_33000,Medium,43.0,Web,Self_employed,F
CTR_003463,CLI_003463,Christine Durand,Auto,2025-05-09,2026-06-24,656.36€,Suspended,Toulouse_31000,Medium,32.0,Broker,Worker,Male
CTR_003464,CLI_003464,Jean David,Health,2023-08-14,2024-08-07,1028.30 EUR,Cancelled,Bordeaux_33000,Medium,,Web,,Female
CTR_003465,CLI_003465,Jean Laurent,Auto,13-08-2024,18/09/2025,1204.26€,Expired,Paris_75001,High,40.0,Broker,Manager,F
CTR_003466,CLI_003466,Nicolas Dubois,Home,2023-08-04,2024-08-10,472.25€,Expired,Toulouse_31000,Medium,47.0,Broker,Worker,Female
CTR_003467,CLI_003467,Sophie Simon,Auto,2023-08-09,05-08-2024,€754.45,Expired,Nantes_44000,Low,33.0,Web,Self_employed,F
CTR_003468,CLI_003468,Sophie Simon,Home,2023-06-24,2024-08-09,330.12€,Expired,Nantes_44000,Low,71.0,Agency,Retired,Female
CTR_003469,CLI_003469,Pascal Martin,Home,2024-03-07,03/03/2025,236.84€,Cancelled,Dijon_21000,Low,43.0,Web,Self_employed,F
CTR_003470,CLI_003470,Pierre Laurent,Life,2025-01-08,2026-01-13,1524.78€,Suspended,Lyon_69000,High,49.0,Web,Worker,Male
CTR_003471,CLI_003471,Jean Petit,Life,2023-02-19,2024-03-07,1899.92€,Expired,Toulouse_31000,Medium,42.0,Phone,Manager,F
CTR_003472,CLI_003472,Sophie Garcia,Auto,2024-07-14,2025-07-10,738.96€,Cancelled,Bordeaux_33000,Medium,,Web,Self_employed,
CTR_003473,CLI_003473,Pascal Garcia,Life,2024-10-17,2025-10-13,$1649.78,Suspended,Marseille_13000,Medium,33.0,Web,Self_employed,F
CTR_003474,CLI_003474,Jean Martin,Auto,2025-09-25,2026-10-12,694.36€,Suspended,Toulouse_31000,Medium,38.0,Broker,Employee,Male
CTR_003475,CLI_003475,Pierre Garcia,Auto,2025-07-03,2026-06-27,850.06€,Suspended,Bordeaux_33000,Medium,56.0,Broker,Manager,F
CTR_003476,CLI_003476,Isabelle Bertrand,Health,02/27/2023,2024-02-23,1029.55€,Cancelled,Dijon_21000,Low,41.0,Phone,Employee,M
CTR_003477,CLI_003477,Olivier Dubois,Auto,2023-11-03,2024-10-22,513.12€,Expired,Nantes_44000,Low,48.0,Broker,Self_employed,
CTR_003478,CLI_003478,Jean David,Auto,2023-03-13,2024-02-17,664.99€,Cancelled,Nantes_44000,Low,42.0,Broker,Self_employed,F
CTR_003479,CLI_003479,Sandrine Petit,Auto,17-08-2023,2024-07-22,654.55€,Renewed,Dijon_21000,Low,40.0,Broker,Manager,Male
CTR_003480,CLI_003480,Sophie Petit,Life,2025-06-30,2026-08-21,1926.80€,Active,Dijon_21000,Low,,Agency,Worker,Female
CTR_003481,CLI_003481,David Robert,Life,2023-02-20,04/05/2024,1612.83 EUR,Expired,Nantes_44000,Low,40.0,Broker,Self_employed,Female
CTR_003482,CLI_003482,Laurent Moreau,Auto,2024-06-05,2025-06-19,785,Expired,Bordeaux_33000,Medium,62.0,Web,,M
CTR_003483,CLI_003483,Isabelle Simon,Auto,09/19/2023,2024-08-21,1402.43€,Expired,Paris_75001,High,48.0,Agency,Employee,
CTR_003484,CLI_003484,Pascal Petit,Health,2025-05-29,2026-06-20,1076.09€,Active,Lyon_69000,High,44.0,Agency,Worker,F
CTR_003485,CLI_003485,Nathalie Dubois,Health,2023-04-19,2024-05-25,1176.06€,Renewed,Nantes_44000,Low,41.0,Agency,Manager,M
CTR_003486,CLI_003486,Pierre Dubois,Life,2024-06-25,2025-05-17,2091.99€,Expired,Paris_75001,High,,Agency,Self_employed,
CTR_003487,CLI_003487,David Moreau,Home,31-10-2024,2025-11-02,396.79€,Active,Bordeaux_33000,Medium,36.0,Agency,Worker,F
CTR_003488,CLI_003488,Catherine Dubois,Home,2024-07-16,2025-07-17,473.20€,Expired,Marseille_13000,Medium,37.0,Agency,Self_employed,F
CTR_003489,CLI_003489,David Leroy,Auto,17-05-2025,2026-05-21,1352.42€,Suspended,Paris_75001,High,43.0,Web,Employee,
CTR_003490,CLI_003490,Sophie Petit,Health,2025-08-30,2026-08-09,1155.30€,Suspended,Paris_75001,High,23.0,Web,Student,Male
CTR_003491,CLI_003491,Sophie Dubois,Life,2023-09-22,13/09/2024,1875.23€,Expired,Dijon_21000,Low,59.0,Agency,Worker,Male
CTR_003492,CLI_003492,Catherine Bertrand,Life,19-09-2023,2024-09-05,2343.92€,Expired,Nantes_44000,Low,64.0,Web,Self_employed,F
CTR_003493,CLI_003493,Sandrine Robert,Auto,2025-09-14,2026-09-02,784.82€,Active,Toulouse_31000,Medium,50.0,Agency,Employee,Male
CTR_003494,CLI_003494,Olivier Martin,Health,2023-06-30,2024-05-27,1162.17€,Cancelled,Paris_75001,High,21.0,Agency,Unemployed,
CTR_003495,CLI_003495,Pierre Michel,Auto,2023-05-16,2024-06-05,660.76€,Cancelled,Nantes_44000,Low,48.0,Phone,Manager,Male
CTR_003496,CLI_003496,Laurent Michel,Home,2024-11-02,2025-11-09,498.92€,Suspended,Lyon_69000,High,58.0,Broker,Employee,Female
CTR_003497,CLI_003497,Sandrine Leroy,Auto,2024-02-13,2025-04-11,738.77€,Expired,Marseille_13000,Medium,42.0,Broker,Employee,Male
CTR_003498,CLI_003498,Sophie Martin,Home,2024-07-16,2025-06-29,295.09€,Renewed,Nantes_44000,Low,33.0,Agency,Worker,
CTR_003499,CLI_003499,Nathalie Thomas,Life,2023-01-25,2024-01-30,1761.05€,Expired,Marseille_13000,Medium,42.0,Agency,Manager,Female
CTR_003500,CLI_003500,Christine Thomas,Life,2024-03-18,2025-02-01,1753.85€,Expired,Paris_75001,High,52.0,Agency,Manager,F
CTR_003501,CLI_003501,Christine David,Life,2023-08-29,2024-09-28,1702.83€,Expired,Marseille_13000,Medium,45.0,Broker,Manager,Female
CTR_003502,CLI_003502,Olivier Dubois,Auto,2023-04-07,05/15/2024,1283.38€,Expired,Paris_75001,High,53.0,Broker,Self_employed,Female
CTR_003503,CLI_003503,Sophie David,Auto,2025-09-29,2026-08-17,840.76€,Suspended,Toulouse_31000,Medium,44.0,Agency,Manager,Female
CTR_003504,CLI_003504,Pascal Moreau,Health,2025-08-18,2026-08-18,1182.91€,Suspended,Toulouse_31000,Medium,42.0,Agency,Self_employed,M
CTR_003505,CLI_003505,Nicolas Michel,Home,2025-03-31,2026-04-04,421.98 EUR,Suspended,Bordeaux_33000,Medium,45.0,Phone,Employee,M
CTR_003506,CLI_003506,Christine Laurent,Life,2024-11-20,2025-11-08,2362.36€,Active,Nantes_44000,Low,61.0,Agency,Manager,M
CTR_003507,CLI_003507,Christine Dubois,Auto,2024-01-05,2024-12-07,547.44€,Cancelled,Dijon_21000,Low,49.0,Phone,Employee,F
CTR_003508,CLI_003508,Pierre Bertrand,Auto,2024-06-27,05/07/2025,1766.94€,Renewed,Paris_75001,High,23.0,Phone,Employee,M
CTR_003509,CLI_003509,Laurent Robert,Auto,2024-05-24,2025-04-28,641.04€,Renewed,Dijon_21000,Low,42.0,Web,Manager,
CTR_003510,CLI_003510,Catherine Martin,Auto,2024-02-23,2025-04-21,$738.32,Expired,Nantes_44000,Low,55.0,Broker,Worker,Male
CTR_003511,CLI_003511,Nicolas Moreau,Health,2023-06-04,2024-04-19,1008.33€,Expired,Marseille_13000,Medium,44.0,Phone,Self_employed,F
CTR_003512,CLI_003512,Isabelle Martin,Home,2025-06-08,2026-06-27,$365.45,Active,Bordeaux_33000,Medium,40.0,Agency,,F
CTR_003513,CLI_003513,Pascal Thomas,Home,2023-05-16,19-05-2024,261.67 euros,Expired,Dijon_21000,Low,42.0,Broker,Manager,
CTR_003514,CLI_003514,David David,Home,22/09/2024,2025-09-28,227.60 EUR,Active,Dijon_21000,Low,43.0,Agency,Worker,
CTR_003515,CLI_003515,Laurent Garcia,Auto,2023-09-29,09/10/2024,731.54€,Renewed,Nantes_44000,Low,49.0,Broker,Employee,M
CTR_003516,CLI_003516,Jean Durand,Auto,2023-06-28,2024-06-18,779.85 euros,Cancelled,Marseille_13000,Medium,35.0,Broker,Employee,Male
CTR_003517,CLI_003517,Christine Thomas,Home,2023-09-25,2024-10-21,654,Cancelled,Paris_75001,High,34.0,Web,Self_employed,
CTR_003518,CLI_003518,Isabelle Petit,Auto,2025-02-23,2026-03-02,995.77€,Active,Marseille_13000,Medium,51.0,Phone,Employee,F
CTR_003519,CLI_003519,Nathalie Garcia,Auto,2025-02-01,18/02/2026,577.19€,Suspended,Dijon_21000,Low,25.0,Web,Manager,Female
CTR_003520,CLI_003520,Christine Petit,Auto,2024-08-22,2025-08-30,768.87€,Expired,Toulouse_31000,Medium,,Web,Employee,
CTR_003521,CLI_003521,Pierre Michel,Life,2024-04-16,2025-03-18,1529.24€,Renewed,Toulouse_31000,Medium,32.0,Web,,Female
CTR_003522,CLI_003522,Isabelle Leroy,Health,26-08-2025,2026-10-15,1100.96€,Suspended,Nantes_44000,Low,24.0,Web,Student,F
CTR_003523,CLI_003523,Nathalie Durand,Home,2024-08-07,2025-07-25,285.27 euros,Renewed,Dijon_21000,Low,61.0,Phone,Manager,Male
CTR_003524,CLI_003524,Jean Garcia,Auto,2023-03-19,2024-05-02,997.82€,Cancelled,Lyon_69000,High,40.0,Broker,Worker,M
